document_id,metadata_document_id,url,final_url,publication_date,source_updated_date,retrieved_at,raw_path,sha256,bytes,content_type,status,artifact_kind,acquisition_url,publisher_record_path,publisher_record_sha256,publisher_parent_path,publisher_parent_sha256,publisher_parent_item_index,publisher_timezone,notes,candidate_document_registration
joldc-6005af88b887ce0fe9909bbf-lead52,,https://jimowles.org/news/candidate-answers-to-joldc-rodrigo-camarena-for-city-council-district-38,https://jimowles.org/news/candidate-answers-to-joldc-rodrigo-camarena-for-city-council-district-38,2021-01-08,2021-01-20,2026-09-23T08:11:29.756662+00:00,data/raw/questionnaire_library/joldc/post-6005af88b887ce0fe9909bbf-3edd9b0462a0f797361b1b3204dc66e66126a8a638d056cc6310380d50bee06b.html,c7d2bd02433fa1939e191ba88e75e3f3bc0d41569e14ec64b5ea05c7bbe14e3b,28838,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1610147940803,data/raw/questionnaire_library/joldc/post-6005af88b887ce0fe9909bbf-3edd9b0462a0f797361b1b3204dc66e66126a8a638d056cc6310380d50bee06b.json,3edd9b0462a0f797361b1b3204dc66e66126a8a638d056cc6310380d50bee06b,data/raw/questionnaire_library/joldc/index-81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7.json.gz,81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7,9,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Rodrigo G. Camarena"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Rodrigo Camarena; Office City Council District 38 Explain, based on life experiences and accomplishments, why you believe you are best qualified to represent your district"", ""canonical_race_id"": ""race-1222367a071612c7736a"", ""election_date"": ""2021-06-22"", ""publication_date"": ""2021-01-08"", ""race_id"": ""race-1222367a071612c7736a"", ""role"": ""opponent"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-rodrigo-camarena-for-city-council-district-38""}"
joldc-5ff8f3e08e17786cf7df811e-lead53,,https://jimowles.org/news/candidate-answers-to-joldc-jacqui-painter-for-city-council-district-38,https://jimowles.org/news/candidate-answers-to-joldc-jacqui-painter-for-city-council-district-38,2021-01-08,2021-01-20,2026-09-23T08:11:29.756662+00:00,data/raw/questionnaire_library/joldc/post-5ff8f3e08e17786cf7df811e-c825c00e5a11492456c8d0cf3e1be5b78d6810fb69e1b01f75a47af21abe6c62.html,d4c9ec370dc0847c4bc7df52fa735086930b361080e5e4e9bf6e44cfbdbb131f,31290,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1610147940803,data/raw/questionnaire_library/joldc/post-5ff8f3e08e17786cf7df811e-c825c00e5a11492456c8d0cf3e1be5b78d6810fb69e1b01f75a47af21abe6c62.json,c825c00e5a11492456c8d0cf3e1be5b78d6810fb69e1b01f75a47af21abe6c62,data/raw/questionnaire_library/joldc/index-81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7.json.gz,81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7,10,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Jacqui Painter"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Jacqui Painter; Office City Council District 38 Explain, based on life experiences and accomplishments, why you believe you are best qualified to represent your district"", ""canonical_race_id"": ""race-1222367a071612c7736a"", ""election_date"": ""2021-06-22"", ""publication_date"": ""2021-01-08"", ""race_id"": ""race-1222367a071612c7736a"", ""role"": ""opponent"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-jacqui-painter-for-city-council-district-38""}"
joldc-5ff8fad57a7b7d4c0286521d-lead54,,https://jimowles.org/news/candidate-answers-to-joldc-brandon-west-for-city-council-district-39,https://jimowles.org/news/candidate-answers-to-joldc-brandon-west-for-city-council-district-39,2021-01-08,2021-01-09,2026-09-23T08:11:29.756662+00:00,data/raw/questionnaire_library/joldc/post-5ff8fad57a7b7d4c0286521d-56fc1713ba6ce29e9df6daeb2746cd78c2d44ac66a988dbc064a26a13320dae6.html,325d27556dd6ca701cd2407c0b933ef911ae47a7e2e144b76a77d9b91b2fb2fd,31920,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1610147940803,data/raw/questionnaire_library/joldc/post-5ff8fad57a7b7d4c0286521d-56fc1713ba6ce29e9df6daeb2746cd78c2d44ac66a988dbc064a26a13320dae6.json,56fc1713ba6ce29e9df6daeb2746cd78c2d44ac66a988dbc064a26a13320dae6,data/raw/questionnaire_library/joldc/index-81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7.json.gz,81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7,11,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Brandon West"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Brandon West; Office City Council District 39 Explain, based on life experiences and accomplishments, why you believe you are best qualified to represent your district"", ""canonical_race_id"": ""race-60a20e415203eadd2b99"", ""election_date"": ""2021-06-22"", ""publication_date"": ""2021-01-08"", ""race_id"": ""race-60a20e415203eadd2b99"", ""role"": ""endorsed"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-brandon-west-for-city-council-district-39""}"
joldc-5ff8eb0e2ee63730daaa8c18-lead55,,https://jimowles.org/news/candidate-answers-to-joldc-briget-rein-for-city-council-district-39,https://jimowles.org/news/candidate-answers-to-joldc-briget-rein-for-city-council-district-39,2021-01-08,2021-01-09,2026-09-23T08:11:29.756662+00:00,data/raw/questionnaire_library/joldc/post-5ff8eb0e2ee63730daaa8c18-a2637516624e915a6a74b1605fa920e88fcf53c7d362b38ca689fc6a04246d0b.html,412175ec4080b9e38fa8194c5b4b6aba43a3e10fb855b917f6b553bab198dcef,21393,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1610147940803,data/raw/questionnaire_library/joldc/post-5ff8eb0e2ee63730daaa8c18-a2637516624e915a6a74b1605fa920e88fcf53c7d362b38ca689fc6a04246d0b.json,a2637516624e915a6a74b1605fa920e88fcf53c7d362b38ca689fc6a04246d0b,data/raw/questionnaire_library/joldc/index-81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7.json.gz,81b7498735a9d69d1f6e4151f48df160eaae8a353ee4078a43d14ddf3aa75ec7,13,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Briget Rein"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Briget Rein; Office City Council District 39 Explain, based on life experiences and accomplishments, why you believe you are best qualified to represent your district"", ""canonical_race_id"": ""race-60a20e415203eadd2b99"", ""election_date"": ""2021-06-22"", ""publication_date"": ""2021-01-08"", ""race_id"": ""race-60a20e415203eadd2b99"", ""role"": ""opponent"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-briget-rein-for-city-council-district-39""}"
joldc-5e1e412b8460a6689db40135-lead56,,https://jimowles.org/news/candidate-answers-to-joldc-ritchie-torres-for-us-congress-ny-15,https://jimowles.org/news/candidate-answers-to-joldc-ritchie-torres-for-us-congress-ny-15,2020-01-14,2020-02-11,2026-09-23T08:11:33.868573+00:00,data/raw/questionnaire_library/joldc/post-5e1e412b8460a6689db40135-a6cd2abeb249188ca995736fd3b47e1008fcf8a41b9f0eb6482ff98537283681.html,0e303e8d81b802700475f734d971bf6ad81d49dcdc452e2086ca714c0d2e8dad,11587,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579042980807,data/raw/questionnaire_library/joldc/post-5e1e412b8460a6689db40135-a6cd2abeb249188ca995736fd3b47e1008fcf8a41b9f0eb6482ff98537283681.json,a6cd2abeb249188ca995736fd3b47e1008fcf8a41b9f0eb6482ff98537283681,data/raw/questionnaire_library/joldc/index-b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69.json.gz,b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69,4,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Ritchie Torres"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Ritchie Torres; Office US Congress, Congressional District 15 (Bronx)"", ""canonical_race_id"": ""race-773a75def2a0d13c9f49"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-773a75def2a0d13c9f49"", ""role"": ""opponent"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-ritchie-torres-for-us-congress-ny-15""}"
joldc-5e1e3d4ff1a61d6964bfdc23-lead57,,https://jimowles.org/news/candidate-answers-to-joldc-jamaal-bowman-for-us-congress-ny-16,https://jimowles.org/news/candidate-answers-to-joldc-jamaal-bowman-for-us-congress-ny-16,2020-01-14,2021-01-11,2026-09-23T08:11:33.868573+00:00,data/raw/questionnaire_library/joldc/post-5e1e3d4ff1a61d6964bfdc23-6a38aec6482ec18676128cc1344642b5814a5b74387dc051c7e6dac65a3d6b43.html,982277815ad29a8bc007db7e8de148dbceefa03945362729cd2cc75e131a212c,21774,text/html,timing_unverified,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579042980807,data/raw/questionnaire_library/joldc/post-5e1e3d4ff1a61d6964bfdc23-6a38aec6482ec18676128cc1344642b5814a5b74387dc051c7e6dac65a3d6b43.json,6a38aec6482ec18676128cc1344642b5814a5b74387dc051c7e6dac65a3d6b43,data/raw/questionnaire_library/joldc/index-b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69.json.gz,b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69,5,America/New_York,Body candidate name and office/cycle match canonical registry context. Updated after the primary; current retained version is timing-qualified.,"{""archive_url"": """", ""candidate_name"": ""Jamaal Bowman"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Dr. Jamaal Bowman; Office US Congress, Congressional District 16 (Bronx, Westchester County)"", ""canonical_race_id"": ""race-4ccedc03fd0aec1094b0"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-4ccedc03fd0aec1094b0"", ""role"": ""endorsed"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-jamaal-bowman-for-us-congress-ny-16""}"
joldc-5e3db35c475a525571d51e85-lead58,,https://jimowles.org/news/candidate-answers-to-joldc-jabari-brisport-for-ny-senate-district-25,https://jimowles.org/news/candidate-answers-to-joldc-jabari-brisport-for-ny-senate-district-25,2020-01-14,2020-02-11,2026-09-23T08:11:33.868573+00:00,data/raw/questionnaire_library/joldc/post-5e3db35c475a525571d51e85-f46d3f9abe86c1793b7525dcc35a817b244f8ca0c6949220ee24b3034bc66dd7.html,f70f4252bf0fc4cf01ebc17e5b07d27e239df84562182d79735af8bdc6693816,20652,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579042980807,data/raw/questionnaire_library/joldc/post-5e3db35c475a525571d51e85-f46d3f9abe86c1793b7525dcc35a817b244f8ca0c6949220ee24b3034bc66dd7.json,f46d3f9abe86c1793b7525dcc35a817b244f8ca0c6949220ee24b3034bc66dd7,data/raw/questionnaire_library/joldc/index-b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69.json.gz,b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69,10,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Jabari Brisport"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Jabari Brisport; Office Senate District 25"", ""canonical_race_id"": ""race-f8472a6d24864b436bac"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-f8472a6d24864b436bac"", ""role"": ""endorsed"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-jabari-brisport-for-ny-senate-district-25""}"
joldc-5e3c97e423fa2f72ad95f9cb-lead59,,https://jimowles.org/news/candidate-answers-to-joldc-jason-salmon-for-ny-senate-district-25,https://jimowles.org/news/candidate-answers-to-joldc-jason-salmon-for-ny-senate-district-25,2020-01-14,2020-05-15,2026-09-23T08:11:33.868573+00:00,data/raw/questionnaire_library/joldc/post-5e3c97e423fa2f72ad95f9cb-2c6939a506a31d9bf35e051fecb97caa67bc5434f2e547ca9cf8a97d74bfc746.html,0796cb271cd017db8fa0906199872863becea6e227ecf1da3a6c5721513602c5,33915,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579042980807,data/raw/questionnaire_library/joldc/post-5e3c97e423fa2f72ad95f9cb-2c6939a506a31d9bf35e051fecb97caa67bc5434f2e547ca9cf8a97d74bfc746.json,2c6939a506a31d9bf35e051fecb97caa67bc5434f2e547ca9cf8a97d74bfc746,data/raw/questionnaire_library/joldc/index-b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69.json.gz,b290ce50ac165856758599808d45277777108be4531b257b06d838da7f062a69,11,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Jason Salmon"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Jason Salmon; Office New York’s 25th State Senate District"", ""canonical_race_id"": ""race-f8472a6d24864b436bac"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-f8472a6d24864b436bac"", ""role"": ""opponent"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-jason-salmon-for-ny-senate-district-25""}"
joldc-5e29e35acdcdf2247d86e7a9-lead60,,https://jimowles.org/news/candidate-answers-to-joldc-aravella-simotas-for-ny-assembly-district-36,https://jimowles.org/news/candidate-answers-to-joldc-aravella-simotas-for-ny-assembly-district-36,2020-01-14,2020-02-11,2026-09-23T08:11:35.873339+00:00,data/raw/questionnaire_library/joldc/post-5e29e35acdcdf2247d86e7a9-96c8c5332d9ea0383adae5368db628a0feb2f3f1ccabf42a0b23e6b7c33b4a11.html,fd975e67b1d2181bfa3fa47d4cba027de578f55ab5e9fe04798b0f9b844db97a,15699,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579029180631,data/raw/questionnaire_library/joldc/post-5e29e35acdcdf2247d86e7a9-96c8c5332d9ea0383adae5368db628a0feb2f3f1ccabf42a0b23e6b7c33b4a11.json,96c8c5332d9ea0383adae5368db628a0feb2f3f1ccabf42a0b23e6b7c33b4a11,data/raw/questionnaire_library/joldc/index-9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8.json.gz,9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8,1,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Aravella Simotas"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Aravella Simotas; Office New York State Assembly, 36th District (Queens)"", ""canonical_race_id"": ""race-24aa59df50abd920bfce"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-24aa59df50abd920bfce"", ""role"": ""opponent"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-aravella-simotas-for-ny-assembly-district-36""}"
joldc-5e2f27cf6cdfb060c0b2f67f-lead61,,https://jimowles.org/news/candidate-answers-to-joldc-zohran-mamdani-for-ny-assembly-district-36,https://jimowles.org/news/candidate-answers-to-joldc-zohran-mamdani-for-ny-assembly-district-36,2020-01-14,2025-06-19,2026-09-23T08:11:35.873339+00:00,data/raw/questionnaire_library/joldc/post-5e2f27cf6cdfb060c0b2f67f-9d5416cbc974e0b65eff64a0c71b19afb41e1263065dba1a4b9239189c27aaaf.html,bd0f6048277df9bae19b199c152cbe03e7b9785c1e62f84b90cfa6d5e034ef11,25716,text/html,timing_unverified,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579029180631,data/raw/questionnaire_library/joldc/post-5e2f27cf6cdfb060c0b2f67f-9d5416cbc974e0b65eff64a0c71b19afb41e1263065dba1a4b9239189c27aaaf.json,9d5416cbc974e0b65eff64a0c71b19afb41e1263065dba1a4b9239189c27aaaf,data/raw/questionnaire_library/joldc/index-9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8.json.gz,9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8,2,America/New_York,Body candidate name and office/cycle match canonical registry context. Updated after the primary; current retained version is timing-qualified.,"{""archive_url"": """", ""candidate_name"": ""Zohran Kwame Mamdani"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Zohran Mamdani; Office New York State Assembly, 36th District (Queens)"", ""canonical_race_id"": ""race-24aa59df50abd920bfce"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-24aa59df50abd920bfce"", ""role"": ""endorsed"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-zohran-mamdani-for-ny-assembly-district-36""}"
joldc-5e433393eb114713c9b40ba9-lead62,,https://jimowles.org/news/candidate-answers-to-joldc-katherine-walsh-for-ny-assembly-district-51,https://jimowles.org/news/candidate-answers-to-joldc-katherine-walsh-for-ny-assembly-district-51,2020-01-14,2020-04-02,2026-09-23T08:11:35.873339+00:00,data/raw/questionnaire_library/joldc/post-5e433393eb114713c9b40ba9-3146c73f9de4dd135faa599f9afc794aa91165e6b46d96947fdd814c92e6469b.html,b04131e5c2b0615c8dea9ccc449030e935d478e4c404745acff608610bf10d0c,27398,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579029180631,data/raw/questionnaire_library/joldc/post-5e433393eb114713c9b40ba9-3146c73f9de4dd135faa599f9afc794aa91165e6b46d96947fdd814c92e6469b.json,3146c73f9de4dd135faa599f9afc794aa91165e6b46d96947fdd814c92e6469b,data/raw/questionnaire_library/joldc/index-9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8.json.gz,9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8,9,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Katherine P. Walsh"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Katherine Walsh; Office New York State Assembly, 51st District"", ""canonical_race_id"": ""race-55403cc726be644d5b3b"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-55403cc726be644d5b3b"", ""role"": ""opponent"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-katherine-walsh-for-ny-assembly-district-51""}"
joldc-5e3cb3ce0e665361c446e128-lead63,,https://jimowles.org/news/candidate-answers-to-joldc-marcela-mitaynes-for-ny-assembly-district-51,https://jimowles.org/news/candidate-answers-to-joldc-marcela-mitaynes-for-ny-assembly-district-51,2020-01-14,2020-04-02,2026-09-23T08:11:35.873339+00:00,data/raw/questionnaire_library/joldc/post-5e3cb3ce0e665361c446e128-5d8c0ec0c7999d440fac90724861acd01cbf1f46b5d7bcd65d8b2ae93371c043.html,dd74fccf352dc7120d5d1337f2ed0ee56a347ebe9d5533fed237fe538bece055,20716,text/html,used,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579029180631,data/raw/questionnaire_library/joldc/post-5e3cb3ce0e665361c446e128-5d8c0ec0c7999d440fac90724861acd01cbf1f46b5d7bcd65d8b2ae93371c043.json,5d8c0ec0c7999d440fac90724861acd01cbf1f46b5d7bcd65d8b2ae93371c043,data/raw/questionnaire_library/joldc/index-9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8.json.gz,9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8,10,America/New_York,Body candidate name and office/cycle match canonical registry context.,"{""archive_url"": """", ""candidate_name"": ""Marcela Mitaynes"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name Marcela Mitaynes; Office NY State Assembly, District 51"", ""canonical_race_id"": ""race-55403cc726be644d5b3b"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-55403cc726be644d5b3b"", ""role"": ""endorsed"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-marcela-mitaynes-for-ny-assembly-district-51""}"
joldc-5e6b3d0b810aeb77250f6e2f-lead64,,https://jimowles.org/news/candidate-answers-to-joldc-phara-souffrant-forrest-for-ny-assembly-district-57,https://jimowles.org/news/candidate-answers-to-joldc-phara-souffrant-forrest-for-ny-assembly-district-57,2020-01-14,2026-03-20,2026-09-23T08:11:35.873339+00:00,data/raw/questionnaire_library/joldc/post-5e6b3d0b810aeb77250f6e2f-b66d0206a17318a2d49f9be0c54ef54fc1dcb693f8191ec9842be912ba5a900e.html,2216bda736b20992722a26961cd96b83b644f5a0700fa4ad974161e12003e744,19773,text/html,timing_unverified,publisher_api_post_body,https://jimowles.org/news?category=questionnaire&format=json&offset=1579029180631,data/raw/questionnaire_library/joldc/post-5e6b3d0b810aeb77250f6e2f-b66d0206a17318a2d49f9be0c54ef54fc1dcb693f8191ec9842be912ba5a900e.json,b66d0206a17318a2d49f9be0c54ef54fc1dcb693f8191ec9842be912ba5a900e,data/raw/questionnaire_library/joldc/index-9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8.json.gz,9f780bb694ae8d12aad7c85a20b9e4c1452b49b7124b96c56efce5d8616379b8,12,America/New_York,Body candidate name and office/cycle match canonical registry context. Updated after the primary; current retained version is timing-qualified.,"{""archive_url"": """", ""candidate_name"": ""Phara Souffrant Forrest"", ""candidate_only_locator"": ""Questionnaire body header: Candidate Name ​Phara Souffrant Forrest; Office ​57th Assembly District"", ""canonical_race_id"": ""race-b701775ebc5e0586ec3c"", ""election_date"": ""2020-06-23"", ""publication_date"": ""2020-01-14"", ""race_id"": ""race-b701775ebc5e0586ec3c"", ""role"": ""endorsed"", ""source_type"": ""candidate_questionnaire"", ""source_url"": ""https://jimowles.org/news/candidate-answers-to-joldc-phara-souffrant-forrest-for-ny-assembly-district-57""}"
