page	x	y	w	h	text
1	0.9454887047200772	0.3502907029881587	0.018797026435248276	0.3023255750868056	STATE OF ARIZONA OFFICIAL CANVASS
1	0.9266917195368388	0.41424418743817615	0.015037615522206282	0.17441860622829874	2026 Primary Election -Jul 21,2026
1	0.9116541212335456	0.3779069837493818	0.013157928247245931	0.2470930141872829	Compiled and Issued by the Arızona Secretary ot State
1	0.8778195479579747	0.6046511631453009	0.015037595625404077	0.018895348442925286	Gila
1	0.8784598351266173	0.5547823626739556	0.015012926334957433	0.03726975758870443	Graham
1	0.8793897083436022	0.506962636413674	0.013855158853874006	0.041304766337076804	Greenlee
1	0.817669171192934	0.6017441861033122	0.013157898058994144	0.03343023300170911	16,033
1	0.7913533818771412	0.6031976750644086	0.015037596997597213	0.027616278330485078	1,484
1	0.76879699125748	0.6031976747732078	0.011278197748197938	0.018895348442925397	232
1	0.7424812025012207	0.6046511632674698	0.01127819637600469	0.013081394831339521	30
1	0.7142857126988382	0.6017441866134119	0.015037596997597213	0.02761627833048519	9,318
1	0.6917293220845476	0.6031976747732078	0.011278197748197938	0.018895348442925397	353
1	0.6672932311728872	0.6031976747443857	0.011278199120391186	0.03197674433390307	34,258
1	0.5977443596785326	0.6046511626023245	0.011278197748197938	0.024709303114149428	9,242
1	0.5695488704253902	0.6017441866134119	0.013157898058994144	0.02761627833048519	3,594
1	0.4962406001252777	0.6031976748047001	0.009398498809594868	0.018895348442925286	253
1	0.4699248101390526	0.6031976746644439	0.011278199120391186	0.03197674433390296	13,148
1	0.3984962388621069	0.6017441868914621	0.0131578980589942	0.03633720821804465	38.38%
1	0.33646616453285916	0.6031976742565461	0.011278197062101314	0.013081395890977565	39
1	0.8176691713320284	0.5537790698242424	0.015037596997597324	0.033430233001709	10,548
1	0.7951127803881158	0.5552325588750558	0.011278198434294562	0.026162789662679042	4,138
1	0.7687969916193252	0.556686046501226	0.011278197062101314	0.017441860834757406	121
1	0.7443609015632542	0.5566860465046932	0.00939849743740162	0.011627907223171752	16
1	0.7180451111963866	0.5552325589186604	0.011278198434294562	0.026162789662679042	5,354
1	0.6917293221033447	0.5552325585256304	0.011278197748197827	0.018895348442925286	198
1	0.667293231191684	0.5566860468907887	0.011278199120391186	0.030523255666097038	20,375
1	0.5977443596973296	0.556686046364437	0.011278197748197938	0.024709303114149317	4,016
1	0.5695488705801487	0.5537790703672187	0.015037596997597324	0.027616278330484967	1,290
1	0.5469924806653811	0.5566860464853134	0.01127819637600469	0.01162790722317164	14
1	0.496240600947336	0.5566860465046932	0.01127819637600469	0.011627907223171752	51
1	0.46992481096111083	0.5552325589186604	0.013157896686800952	0.026162789662679042	5,374
1	0.39849623900120135	0.5537790706123924	0.015037596997597213	0.03633720821804465	26.38%
1	0.33646616485711045	0.5566860465046932	0.01127819637600469	0.011627907223171752	23
1	0.8176691713320284	0.505813954088149	0.015037596997597324	0.027616278330484967	1,828
1	0.7951127807311642	0.5072674427049977	0.011278197748197938	0.026162789662679042	1,145
1	0.766917292318877	0.5058139537203885	0.015037595625403966	0.014534883499145446	47
1	0.7180451115582319	0.5072674427049977	0.011278197748197938	0.026162789662679042	1,478
1	0.6672932315347324	0.5072674426395907	0.011278198434294562	0.026162789662679042	4,564
1	0.597744359709861	0.5072674423725295	0.011278197748197938	0.018895348442925397	498
1	0.573308269796017	0.5072674418209934	0.011278197062101203	0.017441860834757406	448
1	0.4962406008348706	0.5072674422827315	0.009398497437401676	0.013081394831339521	14
1	0.47180451024276215	0.5072674423725295	0.009398498123498245	0.018895348442925397	965
1	0.879286618572224	0.4111924980220334	0.013720103476544954	0.08023534986707892	La Paz Maricopa
1	0.8176691713320284	0.45784883780907915	0.015037596997597324	0.027616278330484967	5,417
1	0.8176691706459318	0.409883721639439	0.015037598369790572	0.03779069688585068	883,986
1	0.7951127807311642	0.45930232642592794	0.011278197748197938	0.026162789662679042	1,805
1	0.7951127800638644	0.4113372102078381	0.011278199120391297	0.03633720821804476	705,293
1	0.7687969907418062	0.41133720963061426	0.013157898058994144	0.030523255666097038	18,261
1	0.7443609017180128	0.45930232547384253	0.01127819637600469	0.013081395890977676	10
1	0.7406015021778931	0.4098837215760366	0.015037596997597213	0.027616278330485078	2,985
1	0.7180451115582319	0.45930232642592794	0.011278197748197938	0.026162789662679042	3,753
1	0.7161654118163675	0.4113372102078381	0.013157898058994255	0.03633720821804476	901,151
1	0.6917293220845476	0.45784883751294825	0.011278197748197938	0.02034883711073132	166
1	0.6898496224598479	0.409883721056159	0.015037596997597324	0.03197674433390296	28,942
1	0.6672932287903459	0.41133721058006434	0.011278203923067553	0.07848837110731333	11,219 2,040,618
1	0.595864660053833	0.45784883780907915	0.015037596997597213	0.027616278330484967	2,002
1	0.5958646593677362	0.409883721639439	0.015037598369790572	0.03779069688585068	358,970
1	0.5733082687480751	0.4113372102078381	0.011278199120391186	0.03633720821804476	301,470
1	0.5187969914279028	0.40988372128483586	0.013157896686800896	0.018895348442925397	418
1	0.4962406009661331	0.45930232547384253	0.01127819637600469	0.013081395890977676	63
1	0.46992481096111083	0.45930232636052093	0.013157896686800952	0.026162789662679042	2,638
1	0.49248120143854474	0.40988372112277716	0.015037596997597269	0.03197674433390296	12,177
1	0.4680451104955558	0.409883721639439	0.015037598369790517	0.03779069688585068	673,095
1	0.3984962390146278	0.40988372080976077	0.015037596997597213	0.03488372166951503	26.49%
1	0.3364661649072358	0.45930232605816745	0.011278196376004634	0.013081394831339521	11
1	0.33646616453285916	0.4113372093355282	0.011278197062101314	0.017441860834757517	956
1	0.2687969909278931	0.40988372112632565	0.015037596997597269	0.033430233001709	31,347
1	0.24624059976436255	0.40988372112277716	0.013157898058994227	0.03197674433390296	43,709
1	0.22556390786461644	0.41133720963061426	0.011278199120391186	0.030523255666097038	12,718
1	0.20112781779381117	0.411337209761343	0.0131578980589942	0.03197674433390296	25,267
1	0.1785714273163772	0.4113372102558698	0.011278197748197938	0.026162789662679042	6,248
1	0.152255637497442	0.409883721056159	0.015037596997597213	0.03197674433390296	29,002
1	0.13157894545860138	0.41133720963061426	0.011278199120391186	0.030523255666097038	13,006
1	0.1052631569805311	0.40988372128483586	0.015037595625403966	0.018895348442925397	289
1	0.8815789454586014	0.3633720929443123	0.011278199120391186	0.03488372166951503	Mohave
1	0.8176691713320284	0.3619186048437074	0.015037596997597324	0.03197674433390296	84,061
1	0.7932330809673701	0.3604651163358704	0.013157898058994144	0.033430233001709	11,656
1	0.7706766904868033	0.36191860503725826	0.011278197748197938	0.018895348442925286	968
1	0.744360901050713	0.36191860503725826	0.011278197748197938	0.018895348442925286	129
1	0.7180451108909321	0.361918604897002	0.011278199120391186	0.03197674433390296	45,046
1	0.6904539633390805	0.3615113877432451	0.0138399727910542	0.026866071489122234	1,447
1	0.6672932313276457	0.36337209417101635	0.013157898058994255	0.03633720821804476	149,407
1	0.595864660053833	0.3604651163358704	0.015037596997597213	0.033430233001709	35,454
1	0.5714285696735104	0.36046511684597005	0.013157898058994144	0.027616278330485078	7,983
1	0.545112780901587	0.360465116497929	0.013157896686800896	0.02034883711073132	104
1	0.49624060028003647	0.3619186054956953	0.011278197748197938	0.026162789662679042	1,006
1	0.4718045093683758	0.36191860497694384	0.011278199120391186	0.03197674433390296	44,569
1	0.15601503727817928	0.36627906994401205	0.005639098188002345	0.007267441749572723	***
1	0.8786532181657516	0.3135066954294865	0.014891568190759874	0.034250295427110444	Navajo
1	0.8176691713320284	0.31250000005680045	0.015037596997597324	0.033430233001709	28,392
1	0.7932330811252616	0.31395348861793215	0.015037596997597324	0.03197674433390307	22,797
