page	x	y	w	h	text
1	0.4098837202251976	0.8778195467737514	0.018895350562201596	0.015037598369790461	289
1	0.3604651160754536	0.16541353045794915	0.033430233001709	0.015037601114176957	84,061
1	0.3618333181446062	0.1931901058137233	0.03214731640285917	0.012116028765122633	11,06
1	0.360465116110332	0.2161654115293904	0.02034883711073132	0.015037598369790461	968
1	0.36191860461211295	0.2443609003458196	0.01889534844292534	0.011278199120391186	129
1	0.36046511572298273	0.2687969886678522	0.033430233001709	0.013157902175573999	45,046
1	0.3633720927016462	0.2951127790767364	0.024709303114149317	0.011278201178681058	1,447
1	0.3619186047814815	0.31954886824178697	0.0363372082180447	0.013157902175573999	149,407
1	0.36046511629347694	0.3872180417361445	0.033430233001709	0.015037601114177068	35,454
1	0.361918604732614	0.41541353126999847	0.026162789662679042	0.011278200492584434	7,983
1	0.36191860461211295	0.441729321398451	0.01889534844292534	0.011278199120391186	104
1	0.3604651151849752	0.4642857127042088	0.014534885618421756	0.015037596997597324	22
1	0.36191860443605717	0.492481200256524	0.026162791781955297	0.011278201178681169	1,006
1	0.3619186040442888	0.5169172899823982	0.03197674433390296	0.011278201864777682	44,569
1	0.3633469289326221	0.5863401002999469	0.03348056157430013	0.011530325910170447	29.83%
1	0.3619186036806999	0.6522556381559762	0.013081396950615776	0.011278197748197938	48
1	0.3139534887074788	0.10714285345481955	0.03343023300170894	0.013157902175573999	Navajo
1	0.3139391539134985	0.1672248680047862	0.03200541390313044	0.011414925829112077	28,392
1	0.31390451638163946	0.18967366148800635	0.03207468880547415	0.015389519286670317	22,797
1	0.3139534888054269	0.21804511106010516	0.01889534844292534	0.011278199120391186	432
1	0.3124999989059054	0.24248120125245787	0.014534885618421756	0.013157898058994144	50
1	0.3124999996873723	0.2669172894805054	0.033430233001709	0.015037601114177068	20,478
1	0.3124999998797119	0.2932330802812735	0.02034883711073132	0.013157899431187392	769
1	0.3124235220122452	0.3173790503000551	0.03794365353054474	0.017497538834167048	72,918
1	0.31249999936033734	0.38721804132292725	0.033430233001709	0.013157902175573999	11,571
1	0.3139534881569874	0.4154135310835917	0.026162791781955297	0.011278201178681058	8,884
1	0.31540697601847884	0.4417293220825145	0.011627908282809796	0.00939849880959498	49
1	0.3139534879703945	0.46616541290222324	0.007267442809210878	0.01127819637600469	4
1	0.31250000025277386	0.49060150150621074	0.02034883711073132	0.013157899431187503	352
1	0.3138858286851501	0.5165874752473197	0.03211206436157227	0.011937831631667284	20,860
1	0.31391012261760537	0.5862277265939367	0.03642394171820745	0.011755073327812338	28.61%
1	0.3139534877347212	0.6522556378837364	0.013081396950615776	0.009398498809594868	19
1	0.47093023177918425	0.9567669134172255	0.033430233001709	0.013157902175573999	Page 1
1	0.26744186014852206	0.10714285456573791	0.021802325778537357	0.011278200492584434	Pıma
1	0.26594754046665	0.16706899569897382	0.036418872409396674	0.011726670299502584	180,455
1	0.26592240377730836	0.19141779856715302	0.03646914588080513	0.013780943781351862	234,172
1	0.264534883261069	0.21616541074930895	0.027616280449761277	0.01503759974198371	4,412
1	0.2645348833070961	0.24248120020419617	0.027616280449761277	0.01503759974198382	1,172
1	0.26452217936880573	0.26686372345502296	0.03781610700819227	0.015144733730837578	220,075
1	0.264534883261069	0.29323307992224124	0.027616280449761277	0.01503759974198382	5,904
1	0.26447795854983924	0.3192699236091847	0.037904548645019576	0.013715792045318809	646,190
1	0.26451688436703946	0.38715379262239435	0.032012742360432944	0.015166098779911596	75,255
1	0.2645191950404578	0.4134580604391118	0.037822074890136725	0.013309443082740846	108,932
1	0.2659883713057091	0.44172932137683774	0.017441861894395616	0.009398500181788227	420
1	0.265988371203965	0.466165411642812	0.017441861894395616	0.011278199120391186	194
1	0.2659883730465675	0.4924812005682442	0.026162789662679042	0.011278200492584434	1,455
1	0.26598837218094856	0.5169172892649732	0.03633720821804476	0.01127820323697093	186,256
1	0.2659771781424163	0.5864079717184154	0.03490610970391167	0.011394583064017416	28.82%
1	0.2659883715528022	0.6522556373570977	0.017441861894395616	0.011278199120391186	265
1	0.21802325564020045	0.1071428546056814	0.02325581444634331	0.011278200492584434	Pınal
1	0.21794441549622076	0.1668520609249201	0.036494890848795564	0.012160539970123452	113,6/3
1	0.21656976763440505	0.18984962058952803	0.03197674433390302	0.015037601114177068	65,058
1	0.21653217197879743	0.21604920048103926	0.027691470252143024	0.015270020464341338	2,092
1	0.21802325502663938	0.24436090048679682	0.017441861894395616	0.011278199120391186	292
1	0.21647695669004344	0.26651751744950136	0.03797632005479598	0.015837145194732893	104,904
1	0.2180232553469951	0.29511277914307876	0.024709303114149317	0.011278201178681169	3,231
1	0.2149403153204605	0.3168611223773926	0.0395961125691732	0.01665369486637258	289,250
1	0.21789762314033612	0.38849968031451354	0.030774521297878693	0.012474323519699904	43,681
1	0.21802325619311425	0.41541353072174647	0.03052325566609701	0.011278201864777793	25,440
1	0.21802325502663938	0.44172932137683774	0.017441861894395616	0.009398500181788227	219
1	0.21802325517658167	0.4661654124980815	0.013081396950615776	0.011278197748197938	49
1	0.21802325549234391	0.492481200129368	0.024709303114149317	0.011278201178681058	1,429
1	0.21802325581520735	0.5169172897288593	0.030523255666096982	0.011278202550874306	70,818
1	0.21798512812737733	0.5862655744471286	0.034959977467854814	0.011679377658761592	24.48%
1	0.2180232552737324	0.6522556373570977	0.017441861894395616	0.011278199120391186	136
1	0.02616279562520183	0.03383456637446525	0.17732557508680555	0.013157935108212282	ReportDate/Time:8/5/2026 3:41:38 PM
1	0.1700581404399783	0.09210526059142377	0.026162789662679015	0.013157899431187503	Santa
1	0.17005813970884182	0.10714285473491081	0.02180232577853733	0.011278200492584434	Cruz
1	0.17005813883173349	0.16729323048679057	0.024709303114149317	0.011278200492584434	6,0/1
1	0.1686046511179322	0.18984962064591904	0.03197674433390299	0.015037601114177068	13,629
1	0.17005813864582545	0.21804511089093226	0.017441861894395616	0.011278199120391186	159
1	0.168604650289227	0.2424812014195422	0.013081396950615776	0.013157898058994144	23
1	0.1686046513553353	0.26691728976246043	0.03197674433390299	0.015037601114176957	12,585
1	0.17005813864582545	0.29511278006386454	0.017441861894395616	0.011278199120391186	232
1	0.1699898509253588	0.3192789812745426	0.030659832424587696	0.013697676349886945	32,699
1	0.17005813889350674	0.389097741783783	0.024709303114149317	0.011278200492584434	1,811
1	0.1685660214444772	0.41340428488509107	0.026240049997965503	0.013416994218345968	5,552
1	0.1700581388091765	0.4417293220825145	0.011627908282809796	0.00939849880959498	13
1	0.17005813899813	0.49248120195296863	0.011627908282809796	0.011278197748197938	69
1	0.1700581392617238	0.5169172911052082	0.02470930311414929	0.013157899431187614	7,447
1	0.1700581396474013	0.5864661616145972	0.033430233001709	0.01127820323697093	22.77%
1	0.16860465014387815	0.6522556377192628	0.013081396950615776	0.009398498809594757	24
1	0.17151162795271765	0.8139097735449383	0.010174417495727561	0.003759400278544378	---
1	0.12209302356176252	0.10714285358796483	0.0363372082180447	0.013157902175573999	Yavapal
1	0.12058457190738613	0.16702674989183985	0.03208666907416448	0.011811161727356412	89,231
1	0.11908101417601323	0.18944968663711625	0.03364029778374565	0.01583746903234251	30,342
1	0.11918604592337516	0.21616541080569984	0.02761628044976129	0.01503759974198382	1,376
1	0.12063953531705476	0.24436090053378923	0.01889534844292534	0.011278199120391186	127
1	0.11907138110710001	0.2664796654791367	0.03365956412421332	0.015912849096943238	50,288
1	0.1191860455454682	0.2932330797154743	0.02761628044976129	0.01503759974198371	1,607
1	0.120573373971041	0.3173862506306816	0.03792302025689019	0.015603438727289642	172,971
1	0.1220930237112829	0.38909774126685914	0.030523255666096996	0.011278201864777682	48,461
1	0.12063953520950198	0.41541353039749507	0.031976744333903004	0.011278202550874306	18,811
1	0.12063953481439005	0.43984962193227595	0.01889534844292534	0.013157899431187503	236
1	0.12063953470704228	0.46616541218636154	0.014534884558783628	0.011278198434294562	19
1	0.12063953401454562	0.4924812000685542	0.02616279178195531	0.011278201178681058	1,032
1	0.12063953520950198	0.5169172897959914	0.031976744333903004	0.011278202550874306	68,559
1	0.1206143835674649	0.5863346147629742	0.03493402269151474	0.011541296595292128	39.64%
