contest_id,cycle,election_date,stage,state_code,chamber,district,term,election_system,primary_party,candidate_name,candidate_source_id,party,write_in,votes,source_id,source_url,source_sha256,source_locators,reporting_units
ny-2026-06-23-house-03-regular-democratic,2026,2026-06-23,primary,NY,House,03,regular,partisan_primary,Democratic,Thomas R. Suozzi,ny-enr-03-dem-39-thomas-r-suozzi,Democratic,False,20820,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:39,572
ny-2026-06-23-house-03-regular-democratic,2026,2026-06-23,primary,NY,House,03,regular,partisan_primary,Democratic,Danielle Welch,ny-enr-03-dem-40-danielle-welch,Democratic,False,5263,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:40,572
ny-2026-06-23-house-03-regular-democratic,2026,2026-06-23,primary,NY,House,03,regular,partisan_primary,Democratic,Write-in,ny-enr-03-dem-43-write-in,,True,63,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:43,572
ny-2026-06-23-house-03-regular-republican,2026,2026-06-23,primary,NY,House,03,regular,partisan_primary,Republican,Michael J. LiPetri Jr,ny-enr-03-rep-48-michael-j-lipetri-jr,Republican,False,10898,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:48,572
ny-2026-06-23-house-03-regular-republican,2026,2026-06-23,primary,NY,House,03,regular,partisan_primary,Republican,Greg Hach,ny-enr-03-rep-49-greg-hach,Republican,False,2294,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:49,572
ny-2026-06-23-house-03-regular-republican,2026,2026-06-23,primary,NY,House,03,regular,partisan_primary,Republican,Write-in,ny-enr-03-rep-52-write-in,,True,117,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:52,572
ny-2026-06-23-house-04-regular-republican,2026,2026-06-23,primary,NY,House,04,regular,partisan_primary,Republican,Jeanine C. Driscoll,ny-enr-04-rep-57-jeanine-c-driscoll,Republican,False,12892,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:57,587
ny-2026-06-23-house-04-regular-republican,2026,2026-06-23,primary,NY,House,04,regular,partisan_primary,Republican,Marvin Williams,ny-enr-04-rep-58-marvin-williams,Republican,False,1258,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:58,587
ny-2026-06-23-house-04-regular-republican,2026,2026-06-23,primary,NY,House,04,regular,partisan_primary,Republican,Write-in,ny-enr-04-rep-61-write-in,,True,53,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:61,587
ny-2026-06-23-house-19-regular-republican,2026,2026-06-23,primary,NY,House,19,regular,partisan_primary,Republican,Peter K. Oberacker,ny-enr-19-rep-172-peter-k-oberacker,Republican,False,13582,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:172,651
ny-2026-06-23-house-19-regular-republican,2026,2026-06-23,primary,NY,House,19,regular,partisan_primary,Republican,Alexander M. Portelli,ny-enr-19-rep-173-alexander-m-portelli,Republican,False,3869,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:173,651
ny-2026-06-23-house-19-regular-republican,2026,2026-06-23,primary,NY,House,19,regular,partisan_primary,Republican,Write-in,ny-enr-19-rep-176-write-in,,True,76,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:176,651
ny-2026-06-23-house-21-regular-democratic,2026,2026-06-23,primary,NY,House,21,regular,partisan_primary,Democratic,Stuart J. Amoriell,ny-enr-21-dem-181-stuart-j-amoriell,Democratic,False,8172,ny-2026-enr-uncertified,https://nyenr.elections.ny.gov/HomeNoJS.aspx,5005f432779de1ee6046f6f1eb0277a1b18d0a3b09ee2346422fed87a8736c5b,ny-2026-enr.txt:181,578
