Precinct_name,Reporting_flag,Pct_Id,Pct_seq_nbr,Reg_voters,Aggregation_ID,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,Candidate_State_ID,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Election Day_ballots,Election Day_votes,Election Day_under_votes,Election Day_over_votes,Absentee_ballots,Absentee_votes,Absentee_under_votes,Absentee_over_votes,Early Voting_ballots,Early Voting_votes,Early Voting_under_votes,Early Voting_over_votes,Question_ballots,Question_votes,Question_under_votes,Question_over_votes,Remote_ballots,Remote_votes,Remote_under_votes,Remote_over_votes,
"21-705 East Anchorage No. 1",0,"21-705",157,2189,"",5,7,"Governor / Lieutenant Governor","",1,"",127,"Walker/Hoffbeck",C,47,"NON",567,26,4,0,567,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-705 East Anchorage No. 1",0,"21-705",157,2189,"",5,7,"Governor / Lieutenant Governor","",1,"",31,"Wilson/Shower",C,48,"REP",567,52,4,0,567,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-705 East Anchorage No. 1",0,"21-705",157,2189,"",18,18,"Senate District K","",1,"",87,"Wielechowski, Bill",C,60,"DEM",567,398,169,0,567,398,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-705 East Anchorage No. 1",0,"21-705",157,2189,"",48,48,"House District 21","",1,"",119,"Mears, Donna",C,116,"DEM",567,337,34,0,567,337,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-705 East Anchorage No. 1",0,"21-705",157,2189,"",48,48,"House District 21","",1,"",123,"Sims, Aimeé",C,117,"REP",567,196,34,0,567,196,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-705 East Anchorage No. 1",0,"21-705",157,2189,"",68,68,"BM#1 23RCF2","",1,"",1,"YES",C,181,"",567,449,12,0,567,449,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-705 East Anchorage No. 1",0,"21-705",157,2189,"",68,68,"BM#1 23RCF2","",1,"",2,"NO",C,182,"",567,106,12,0,567,106,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",47,"Darden, Dustin Thomas House",C,1,"REP",484,0,1,0,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",33,"Grauberger, Fred C.",C,2,"REP",484,0,1,0,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",34,"Grayson, Richard",C,3,"GRN",484,3,1,0,484,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",56,"Hafner, Carol ""Kitty""",C,4,"DEM",484,1,1,0,484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",57,"Heikes, Gerald L.",C,5,"REP",484,5,1,0,484,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",6,"Hill, Sidney ""Sid""",C,6,"UND",484,0,1,0,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",92,"Kohlhaas, Scott A.",C,7,"LIB",484,4,1,0,484,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",93,"Leslie, David B.",C,8,"DEM",484,6,1,0,484,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",48,"Mayers, Richard B.",C,9,"REP",484,1,1,0,484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",94,"McElwain, Heather",C,10,"REP",484,1,1,0,484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",32,"Peltola, Mary",C,11,"DEM",484,234,1,0,484,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",95,"Roberts, Reece J.",C,12,"NON",484,2,1,0,484,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",96,"Saucerman, Shirley A.",C,13,"NON",484,0,1,0,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",97,"Southworth, Earl D. ""Skip""",C,14,"RAP",484,2,1,0,484,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",128,"Sullivan, Daniel J. Jr.",C,15,"",484,6,1,0,484,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",6,5,"U.S. Senator","",1,"",7,"Sullivan, Dan S.",C,16,"REP",484,218,1,0,484,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",58,"Ambrose, David R. II",C,17,"NON",484,0,7,0,484,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",52,"Begich, Nick",C,18,"REP",484,224,7,0,484,224,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",59,"Dutchess, Lady Donna",C,19,"NON",484,1,7,0,484,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",98,"Foddrill, John E. Sr.",C,20,"LIB",484,1,7,0,484,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",99,"Goldfarb, Eddie",C,21,"REP",484,2,7,0,484,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",100,"Hafner, Eric",C,22,"DEM",484,23,7,0,484,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",101,"Hill, Bill",C,23,"NON",484,145,7,0,484,145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",102,"McDermott, James C. ""Jim""",C,24,"LIB",484,3,7,0,484,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",103,"Reynoso, Yaquelin",C,25,"DEM",484,12,7,0,484,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",104,"Richey, David",C,26,"NON",484,1,7,0,484,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",105,"Salazar, Melanie A.",C,27,"NON",484,2,7,0,484,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",106,"Schultz, Matt",C,28,"DEM",484,35,7,0,484,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",107,"Strickland, Clay",C,29,"REP",484,7,7,0,484,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",8,"Williams, John B.",C,30,"DEM",484,20,7,0,484,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",7,6,"U.S. Representative","",1,"",51,"Williams, Matthew ""Bronco""",C,31,"UND",484,1,7,0,484,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",17,"Begich/Hnilicka",C,32,"DEM",484,105,6,1,484,105,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",18,"Bishop/Schuerch",C,33,"REP/NON",484,10,6,1,484,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",19,"Bronson/Church",C,34,"REP",484,81,6,1,484,81,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",20,"Crum/Craig",C,35,"REP",484,25,6,1,484,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",23,"DeVries/Hightower",C,36,"REP",484,2,6,1,484,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",22,"DeWitt/Steere",C,37,"NON",484,15,6,1,484,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",196,"Gilbert/Hickel",C,38,"REP",484,1,6,1,484,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",25,"Heilala/Sumner",C,39,"REP",484,10,6,1,484,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",26,"Hughes/Gettys",C,40,"REP",484,18,6,1,484,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",27,"Kreiss-Tomkins/Johnson",C,41,"DEM/NON",484,93,6,1,484,93,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",5,"Kroll/Nicholson",C,42,"REP/UND",484,1,6,1,484,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",125,"McGuire/Rasmussen",C,43,"REP",484,10,6,1,484,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",28,"Parkin IV/Greer",C,44,"REP/DEM",484,2,6,1,484,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",126,"Payne/Silvers",C,45,"UND",484,1,6,1,484,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",29,"Taylor/English",C,46,"REP",484,37,6,1,484,37,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",127,"Walker/Hoffbeck",C,47,"NON",484,25,6,1,484,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",5,7,"Governor / Lieutenant Governor","",1,"",31,"Wilson/Shower",C,48,"REP",484,41,6,1,484,41,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",18,18,"Senate District K","",1,"",87,"Wielechowski, Bill",C,60,"DEM",484,318,166,0,484,318,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",48,48,"House District 21","",1,"",119,"Mears, Donna",C,116,"DEM",484,239,27,0,484,239,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",48,48,"House District 21","",1,"",123,"Sims, Aimeé",C,117,"REP",484,218,27,0,484,218,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",68,68,"BM#1 23RCF2","",1,"",1,"YES",C,181,"",484,324,9,1,484,324,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-710 East Anchorage No. 2",0,"21-710",158,3075,"",68,68,"BM#1 23RCF2","",1,"",2,"NO",C,182,"",484,150,9,1,484,150,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",47,"Darden, Dustin Thomas House",C,1,"REP",608,4,2,0,608,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",33,"Grauberger, Fred C.",C,2,"REP",608,1,2,0,608,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",34,"Grayson, Richard",C,3,"GRN",608,1,2,0,608,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",56,"Hafner, Carol ""Kitty""",C,4,"DEM",608,4,2,0,608,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",57,"Heikes, Gerald L.",C,5,"REP",608,5,2,0,608,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",6,"Hill, Sidney ""Sid""",C,6,"UND",608,2,2,0,608,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",92,"Kohlhaas, Scott A.",C,7,"LIB",608,3,2,0,608,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",93,"Leslie, David B.",C,8,"DEM",608,8,2,0,608,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",48,"Mayers, Richard B.",C,9,"REP",608,2,2,0,608,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",94,"McElwain, Heather",C,10,"REP",608,4,2,0,608,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",32,"Peltola, Mary",C,11,"DEM",608,306,2,0,608,306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",95,"Roberts, Reece J.",C,12,"NON",608,3,2,0,608,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",96,"Saucerman, Shirley A.",C,13,"NON",608,2,2,0,608,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",97,"Southworth, Earl D. ""Skip""",C,14,"RAP",608,3,2,0,608,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",128,"Sullivan, Daniel J. Jr.",C,15,"",608,9,2,0,608,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",6,5,"U.S. Senator","",1,"",7,"Sullivan, Dan S.",C,16,"REP",608,249,2,0,608,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",58,"Ambrose, David R. II",C,17,"NON",608,2,11,0,608,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",52,"Begich, Nick",C,18,"REP",608,262,11,0,608,262,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",59,"Dutchess, Lady Donna",C,19,"NON",608,3,11,0,608,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",98,"Foddrill, John E. Sr.",C,20,"LIB",608,4,11,0,608,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",99,"Goldfarb, Eddie",C,21,"REP",608,5,11,0,608,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",100,"Hafner, Eric",C,22,"DEM",608,37,11,0,608,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",101,"Hill, Bill",C,23,"NON",608,160,11,0,608,160,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",102,"McDermott, James C. ""Jim""",C,24,"LIB",608,3,11,0,608,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",103,"Reynoso, Yaquelin",C,25,"DEM",608,21,11,0,608,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",104,"Richey, David",C,26,"NON",608,1,11,0,608,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",105,"Salazar, Melanie A.",C,27,"NON",608,6,11,0,608,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",106,"Schultz, Matt",C,28,"DEM",608,58,11,0,608,58,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",107,"Strickland, Clay",C,29,"REP",608,13,11,0,608,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",8,"Williams, John B.",C,30,"DEM",608,16,11,0,608,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",7,6,"U.S. Representative","",1,"",51,"Williams, Matthew ""Bronco""",C,31,"UND",608,6,11,0,608,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",17,"Begich/Hnilicka",C,32,"DEM",608,154,7,0,608,154,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",18,"Bishop/Schuerch",C,33,"REP/NON",608,13,7,0,608,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",19,"Bronson/Church",C,34,"REP",608,76,7,0,608,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",20,"Crum/Craig",C,35,"REP",608,27,7,0,608,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",23,"DeVries/Hightower",C,36,"REP",608,5,7,0,608,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",22,"DeWitt/Steere",C,37,"NON",608,17,7,0,608,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",196,"Gilbert/Hickel",C,38,"REP",608,2,7,0,608,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",25,"Heilala/Sumner",C,39,"REP",608,17,7,0,608,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",26,"Hughes/Gettys",C,40,"REP",608,18,7,0,608,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",27,"Kreiss-Tomkins/Johnson",C,41,"DEM/NON",608,119,7,0,608,119,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",5,"Kroll/Nicholson",C,42,"REP/UND",608,1,7,0,608,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",125,"McGuire/Rasmussen",C,43,"REP",608,8,7,0,608,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",28,"Parkin IV/Greer",C,44,"REP/DEM",608,4,7,0,608,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",126,"Payne/Silvers",C,45,"UND",608,0,7,0,608,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",29,"Taylor/English",C,46,"REP",608,54,7,0,608,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",127,"Walker/Hoffbeck",C,47,"NON",608,25,7,0,608,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",5,7,"Governor / Lieutenant Governor","",1,"",31,"Wilson/Shower",C,48,"REP",608,61,7,0,608,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",18,18,"Senate District K","",1,"",87,"Wielechowski, Bill",C,60,"DEM",608,425,183,0,608,425,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",48,48,"House District 21","",1,"",119,"Mears, Donna",C,116,"DEM",608,324,28,0,608,324,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",48,48,"House District 21","",1,"",123,"Sims, Aimeé",C,117,"REP",608,256,28,0,608,256,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-715 East Anchorage No. 3",0,"21-715",159,4167,"",68,68,"BM#1 23RCF2","",1,"",1,"YES",C,181,"",608,433,7,0,608,433,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
